leadId,companyName,region,city,category,sito_storico,sito_nuovo,identity,verdict_storico,nuovo_risultato,compagnia,numero_polizza,decorrenza,scadenza,massimale,documento,link,estratto,fonte,conflitti,errori,motivazione,content_hash,reviewer,reviewed_at,entity_correct,website_correct,document_correct,dates_correct,verdict_correct,false_positive,false_negative,notes
cmqmbtbin00589g5c65yq789z,Luxor,Campania,Solopaca,Clinica medica,https://centromedicoluxor.it/,https://centromedicoluxor.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Generali,,,1459382400000,,https://centromedicoluxor.it/,https://centromedicoluxor.it/,"[V:PUB] Polizza RC rilevata in sezione Trasparenza — certificata. — [FONTI: sito web (77 pagine: /, /il-centro-medico-luxor/) · PDF polizza letti 1/1 · Google Maps (sito e telefono struttura)] [Verifica: 2026-07-01 02:37]",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqn1dudk0001dwdb7r1ma06b,Montesano casa di cura di riabilitazione,Campania,Stio,Ospedale privato,https://montesano.salernoriabilitazione.it/,https://montesano.salernoriabilitazione.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Autoassicurazione / gestione diretta del rischio,503500342535,,,,https://salernoriabilitazione.it/download/PARM_MONTESANO_2026_signed.pdf,https://salernoriabilitazione.it/download/PARM_MONTESANO_2026_signed.pdf,"[V:PUB] Polizza RC certificata da PDF: https://salernoriabilitazione.it/download/PARM_MONTESANO_2026_signed.pdf detto dato si riferisce al periodo in cui la struttura e in copertura assicurativa o in autoassicurazione/auto ritenzione, secondo lo schema della tabella successiva. (Tabella 3 -Sinistrosità e risarcimenti erogati nell’ultimo quinquennio) — [DOCS: https://salernoriabilitazione.it/downlo",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqmctohe008p9g5c1jiqijpj,"NefroCenter - Ce.pi.dial - Camposano, Nola",Campania,Camposano,Centro dialisi,https://www.nefrocenter.it/store/ce-pi-dial/,https://www.nefrocenter.it/store/ce-pi-dial/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Reale Mutua,Agenzia,,,,https://www.nefrocenter.it/wp-content/uploads/2025/12/Scheda-di-polizza-Firmata_2024_07_6325228_0_e3aaa7463800-1.pdf,https://www.nefrocenter.it/wp-content/uploads/2025/12/Scheda-di-polizza-Firmata_2024_07_6325228_0_e3aaa7463800-1.pdf,[V:PUB] Polizza RC certificata da PDF: https://www.nefrocenter.it/wp-content/uploads/2025/12/Scheda-di-polizza-Firmata_2024_07_6325228_0_e3aaa7463800-1.pdf - 2; NUMERO Di SUB AGENZIA DI LUISE FABIO CODICE NUMERO DI POLIZZA VARIAZIONE SZ SIRE LUISE FABIO FAV | 2024/07/6325228 002 03005 CONTRAENTE DIALISI SATURNIA SRL | B= | 03013800598 DOMICILIO V. G. LECPARDI 0 SPIGNO SATURNIA LT car] 04020 D — [D,snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqosc8f8007daa3vxy5toyz5,Nephrocare S.p.A. - Roccadaspide,Campania,Roccadaspide,Centro dialisi,https://www.nephrocare.it/nostri-centri-dialisi/clinic/campania/roccadaspide.html,https://www.nephrocare.it/nostri-centri-dialisi/clinic/campania/roccadaspide.html,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,HDI,110-01585276-14069,,,,https://www.nephrocare.it/note-legali/,https://www.nephrocare.it/note-legali/,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). RAZIONE NephroCare S.p.A. ha sottoscritto con HDI Global SE polizza 110-01585276-14069 a copertura della responsabilità civile verso terzi, inclusi i pazienti, e per la responsabilità civile verso prestatori d'opera. La copertura assicurati — [FONTI: sito web (2 pagine: /, /note-legali/) · fonte polizza HTML: https://www",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqkld5ri0097108eihty4b0b,Pineta Grande S.p.A. - Cdic Villa Esther,Campania,Villanova del Battista,Clinica medica,http://www.villaesther.com/,http://www.villaesther.com/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Generali,,,1491436800000,,https://www.villaesther.com/wp-content/uploads/2026/03/CV2026_Gaeta.pdf,https://www.villaesther.com/wp-content/uploads/2026/03/CV2026_Gaeta.pdf,"[V:PUB] Polizza RC certificata da PDF: https://www.villaesther.com/wp-content/uploads/2026/03/CV2026_Gaeta.pdf — [DOCS: https://www.villaesther.com/wp-content/uploads/2026/03/CV2026_Gaeta.pdf] [FONTI: sito web (282 pagine: /, /sito/amministrazione-trasparente) · fonte polizza PDF: https://www.villaesther.com/wp-content/uploads/2026/03/CV2026_Gaeta.pdf · PDF polizza letti 1/1 · Google Maps (sito e ",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqorz52n0072aa3v94xf11fz,Polisanitaria Ennevu Sas,Campania,Pignataro Maggiore,Centro di diagnostica per immagini,http://www.polisanitariaennevu.com/,http://www.polisanitariaennevu.com/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,,,,,,https://www.aogoi.it/notiziario/archivio-news-legge-gelli-polizze,https://www.aogoi.it/notiziario/archivio-news-legge-gelli-polizze,"[V:PUB] Polizza trovata su portale regionale/ASL; sito web non raggiungibile. [Portale istituzionale: https://www.aogoi.it/notiziario/archivio-news-legge-gelli-polizze] rale della garanzia. L’assicuratore, per quanto riguarda la responsabilità civile della struttura e dell’esercente la professione sanitaria richiamata dall’articolo 7 della legge Gelli, si obbliga a tenere indenne la struttura dai ",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqn2xibg000fmhc20tod7ptr,R.S.A. Villa Arianna,Campania,Somma Vesuviana,Ospedale,http://www.villaarianna.it/,http://www.villaarianna.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Autoassicurazione / gestione diretta del rischio,,,,,https://villaarianna.it/wp-content/uploads/2025/03/PARS-2025.pdf,https://villaarianna.it/wp-content/uploads/2025/03/PARS-2025.pdf,"[V:PUB] Polizza RC certificata da PDF: https://villaarianna.it/wp-content/uploads/2025/03/PARS-2025.pdf iene coperta dalla Rsa Longoni con propri fondi in regie di autoassicurazione. Anno Polizza Compagnia Assicurativa Premio Franchigia Brokeraggio (Scadenza) | i 2018 31/12 Generali 7.390 250,00 Palma Campania 2019 31/12 Generali 7.390 250,00 — [DOCS: https://villaarianna.it/wp-content/uploads/202",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmql4d38u000kc9w7ng9zvakw,RSA Anni Sereni - Residenza Sanitaria per adulti non autosufficienti in provincia di Salerno,Campania,Trentinara,Casa di cura,http://www.rsaannisereni.it/,http://www.rsaannisereni.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Unipol,211478548,,1796774400000,,http://www.rsaannisereni.it/),http://www.rsaannisereni.it/),"[V:PUB] Polizza RC rilevata sul sito ufficiale (http://www.rsaannisereni.it/) — scan multi-pass Trasparenza/PDF/HTML. — [DOCS: https://rsaannisereni.it/wp-content/uploads/2026/03/PARM-anni-sereni-2025.pdf] [FONTI: sito web (23 pagine, sezione Trasparenza letta: /, /sito/amministrazione-trasparente) · portali regionali/ASL (7 ricerche) · Google Maps (sito e telefono struttura)] [Verifica: 2026-06-2",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqmah5w4001r9g5cxty5xt3r,RSA Villa Donatello - Gruppo La Villa,Campania,Bonea,Centro medico,https://www.lavillaspa.it/strutture/rsa-villa-donatello/,https://www.lavillaspa.it/strutture/rsa-villa-donatello/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Unipol,,,1803427200000,,https://www.lavillaspa.it/download/documenti/PianetaAnziani/PARM_anno_2025_RSA_Villa_Donatello_Rev_3_del_01_03_2026_1.pdf,https://www.lavillaspa.it/download/documenti/PianetaAnziani/PARM_anno_2025_RSA_Villa_Donatello_Rev_3_del_01_03_2026_1.pdf,[V:PUB] Polizza RC certificata da PDF: https://www.lavillaspa.it/download/documenti/PianetaAnziani/PARM_anno_2025_RSA_Villa_Donatello_Rev_3_del_01_03_2026_1.pdf LE DI NOMINA DELL'ODV Allegato – Verbale di nomina dell’ODV COPERTURA ASSICURATIVA POLIZZA RCT/O Unipol Assicurazioni S.p.A. n. 214556668 scadenza al 24/02/2027 L’Assicurazione è prestata fino alla concorrenza dei seguenti Massimali: GARAN,snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqn356w40007zcq9tawdduc8,SYNLAB Proda - Piazza Capri,Campania,Capri,Centro diagnostico,https://www.synlab.it/,https://www.synlab.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Vittoria,,,1785628800000,,https://www.synlab.it/images/Carta%20dei%20Servizi_SYNLAB%20SDN%20Srl%20Rev.6%20del%2024%20febbraio%202026.pdf,https://www.synlab.it/images/Carta%20dei%20Servizi_SYNLAB%20SDN%20Srl%20Rev.6%20del%2024%20febbraio%202026.pdf,[V:PUB] Polizza RC certificata da PDF: https://www.synlab.it/images/Carta%20dei%20Servizi_SYNLAB%20SDN%20Srl%20Rev.6%20del%2024%20febbraio%202026.pdf iazza Amedeo - Tangenziale uscita Fuorigrotta: direzione Mergellina – Corso Vittorio Emanuele – Via Crispi Per i pazienti che intendono raggiungere l’Istituto in auto sono attive le convenzioni con il Garage Parking 31 ed il Garage dei Fior — [DOCS: ,snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqn1xygu0009285oeqeqf1dg,Smart Clinic Milano Cinque Giornate,Campania,Calvi,Clinica medica,https://www.smartclinic.it/cliniche/smart-clinic-milano-cinque-giornate,https://www.smartclinic.it/cliniche/smart-clinic-milano-cinque-giornate,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Sara Assicurazioni,,,1752624000000,,https://www.smartclinic.it/hubfs/%5BSmartclinic%5D%20-%202026%20Website%20assets/Documents/certificato-copertura-assicurativa-Smart-Clinic-2025%20(1).pdf,https://www.smartclinic.it/hubfs/%5BSmartclinic%5D%20-%202026%20Website%20assets/Documents/certificato-copertura-assicurativa-Smart-Clinic-2025%20(1).pdf,"[V:PUB] Polizza RC certificata da PDF: https://www.smartclinic.it/hubfs/%5BSmartclinic%5D%20-%202026%20Website%20assets/Documents/certificato-copertura-assicurativa-Smart-Clinic-2025%20(1).pdf art Clinic Spa ha stipulato con Sara Assicurazioni Spa, una polizza RCT/O avente le seguenti caratteristiche: Compagnia: Sara Assicurazioni Spa. N. di Polizza: 50 48062TD Assicurati: Smart Clinic Spa Smart C",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqo8aope002qaa3vugvq0qy3,Studio Ultreia,Campania,Frattaminore,Fisioterapista,http://www.studioultreia.it/,http://www.studioultreia.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,,,,,,https://www.mimit.gov.it/it/mercato-e-consumatori/tutela-del-consumatore/assicurazioni/assicurazioni-sanitarie,https://www.mimit.gov.it/it/mercato-e-consumatori/tutela-del-consumatore/assicurazioni/assicurazioni-sanitarie,[V:PUB] Polizza trovata su portale regionale/ASL; sito web non raggiungibile. [Portale istituzionale: https://www.mimit.gov.it/it/mercato-e-consumatori/tutela-del-consumatore/assicurazioni/assicurazioni-sanitarie] ciosanitarie pubbliche e private devono essere provviste di copertura assicurativa o di altre analoghe misure per la responsabilità civile verso terzi e per la responsabilità civile vers,snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqp623mq0009129ii1xgakqh,THERAPYMed,Campania,Sant'Agnello,Fisioterapista,https://www.therapymed.com/,https://www.therapymed.com/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,,,,,,https://www.igbsrl.it/rc-professionale-legge-gelli-bianco,https://www.igbsrl.it/rc-professionale-legge-gelli-bianco,[V:PUB] Polizza trovata su portale regionale/ASL; sito web non raggiungibile. [Portale istituzionale: https://www.igbsrl.it/rc-professionale-legge-gelli-bianco] Polizza RC pubblicata sul sito ma scaduta da 1188 giorni. Art. 10 L. 24/2017 richiede pubblicazione aggiornata — irregolarità normativa. — [FONTI: portali regionali/ASL (7 ricerche: https://www.igbsrl.it/rc-professionale-legge-gelli-bianco,snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpbu1530004nwzfcj75w0v0,VILLA SERENA,Campania,Valle di Maddaloni,Casa di cura,https://www.villaserena.it/,https://www.villaserena.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,,HC-00MIJQ2560,,1767139200000,,https://www.villaserena.it/),https://www.villaserena.it/),"[V:PUB] Polizza RC rilevata sul sito ufficiale (https://www.villaserena.it/) — scan multi-pass Trasparenza/PDF/HTML. — [FONTI: sito web (317 pagine, sezione Trasparenza letta: /, /sito/amministrazione-trasparente) · fonte polizza HTML: https://www.villaserena.it/sito/amministrazione-trasparente · portali regionali/ASL (7 ricerche) · Google Maps (sito e telefono struttura) · ricerca Google sito uff",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqklex5q00bh108eq9blm01k,Villa Dei Pini Casa di Cura Privata S.p.a.,Campania,Villamaina,Centro di riabilitazione,https://www.villadeipini.com/site/,https://www.villadeipini.com/site/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Autoassicurazione / gestione diretta del rischio,,,,,https://villadeipini.com/villadeipini/wp-content/uploads/2025/03/PARM_2025.pdf,https://villadeipini.com/villadeipini/wp-content/uploads/2025/03/PARM_2025.pdf,"[V:PUB] Polizza RC certificata da PDF: https://villadeipini.com/villadeipini/wp-content/uploads/2025/03/PARM_2025.pdf spa 1. PREMESSA | La Legge 24/2017, conosciuta come ""Legge Gelli"", in materia di sicurezza delle cure e della persona assistita (nonché in materia di responsabilità professionale degli esercenti le professioni sanitarie) ha normato e raffo — [DOCS: https://villadeipini.com/villadei",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqp43yjt00031147ebfnhv0i,Villa Esther,Campania,San Gregorio Matese,Casa di cura,https://www.villaestherbojano.it/,https://www.villaestherbojano.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Reale Mutua,,,1804982400000,,https://www.villaestherbojano.it/wp-content/uploads/2026/04/Tabella-posizione-assicurativa-14marzo2026_14marzo2027.pdf,https://www.villaestherbojano.it/wp-content/uploads/2026/04/Tabella-posizione-assicurativa-14marzo2026_14marzo2027.pdf,"[V:PUB] Polizza RC certificata da PDF: https://www.villaestherbojano.it/wp-content/uploads/2026/04/Tabella-posizione-assicurativa-14marzo2026_14marzo2027.pdf — [DOCS: https://www.villaestherbojano.it/wp-content/uploads/2026/04/Tabella-posizione-assicurativa-14marzo2026_14marzo2027.pdf] [FONTI: sito web (53 pagine: /, /download) · PDF polizza letti 21/21 · Google Maps (sito e telefono struttura)] [",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqp38j5e0004kuhvv7n2uej6,Villa Gioia Casa di Cura Srl,Campania,Rotondi,Clinica medica,http://villagioia.it/,http://villagioia.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Generali,420354431Rating,,,,http://villagioia.it/,http://villagioia.it/,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). F./P.Iva: 02987100605Autorizzazione RCGenerali Italia S.P.A.Polizza n.420354431Rating di Legalità Carta dei Servizi Services Card — [FONTI: sito web (15 pagine: /, /) · PDF polizza letti 4/4 · Google Maps (sito e telefono struttura)] [Verifica: 2026-06-23 01:42]",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqohi4500057aa3v5m8h9ywj,Villa Pia International Hospital,Campania,Monteverde,Ospedale privato,http://www.clinicavillapia.it/,http://www.clinicavillapia.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Autoassicurazione / gestione diretta del rischio,,,,,http://clinicavillapia.it/wp-content/uploads/2023/03/PARS-2023_Casa-di-cura-Villa-Pia.pdf,http://clinicavillapia.it/wp-content/uploads/2023/03/PARS-2023_Casa-di-cura-Villa-Pia.pdf,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). chi/Sinistri, le “altre analoghe misure” che determinano la copertura assicurativa per la responsabilità civile verso terzi e per la responsabilità civile verso prestatori d’opera, anche per danni cagionati dal personale a qualunque titolo — [DOCS: http://clinicavillapia.it/wp-content/uploads/2023/03/PARS-2023_Casa-di-cu",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpc51rj000bd5jk0ylvj4rv,Villa delle Ginestre,Campania,Volla,Centro di riabilitazione,http://www.villadelleginestre.com/,http://www.villadelleginestre.com/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Generali,,,1577750400000,,http://www.villadelleginestre.com/,http://www.villadelleginestre.com/,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). ione. La modalità di pagamento viene stabilita in base alla polizza sottoscritta, con un contratto stipulato tra la nostra struttura e la singola compagnia. Diamo la possibilità ad ogni assicurato di usufruire di una valutazione fisiatrica — [FONTI: sito web (306 pagine: /, /) · PDF polizza letti 14/14 · Google Maps (sit",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpl5uq800fx109jkfigdhz3,Ambulatori Medici Riuniti,Veneto,Santa Giustina In Colle,Clinica medica,https://www.ambulatorimediciriuniti.it/,https://www.ambulatorimediciriuniti.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,,,,,,https://www.chiarini.com/assicurazione-struttura-sanitaria-medico-legge-gelli-bianco,https://www.chiarini.com/assicurazione-struttura-sanitaria-medico-legge-gelli-bianco,"[V:PUB] Polizza trovata su portale regionale/ASL; sito web non raggiungibile. [Portale istituzionale: https://www.chiarini.com/assicurazione-struttura-sanitaria-medico-legge-gelli-bianco] Assicurazione Struttura Sanitaria e Medico nella Legge Gelli - Avv. Lucia Spadoni. # L’assicurazione della struttura sanitaria e dell’operatore nella legge Gelli-Bianco. 24/2017, meglio conosciuta come **legge Ge",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpaxjpp007o109jbr3aohhv,Associazione La Nostra Famiglia - IRCCS Eugenio Medea,Veneto,Conegliano,Centro di riabilitazione,http://lanostrafamiglia.it/it/dove-siamo/in-italia/veneto/conegliano,http://lanostrafamiglia.it/it/dove-siamo/in-italia/veneto/conegliano,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Unipol,1/46978/65/781103042,,,,http://lanostrafamiglia.it/images/documenti/chi-siamo/Adempimenti_Legge_242017/Anno_2026_-_Dichiarazione_Unipol_RCTO.pdf,http://lanostrafamiglia.it/images/documenti/chi-siamo/Adempimenti_Legge_242017/Anno_2026_-_Dichiarazione_Unipol_RCTO.pdf,"[V:PUB] Polizza RC certificata da PDF: http://lanostrafamiglia.it/images/documenti/chi-siamo/Adempimenti_Legge_242017/Anno_2026_-_Dichiarazione_Unipol_RCTO.pdf ciazione “La Nostra Famiglia”, si dichiara che è vigente la copertura assicurativa come sotto descritta: Contraente “LA NOSTRA FAMIGLIA” Assicurati TERZI E DIPENDENTI Compagnia Assicuratrice UNIPOL ASSICURAZIONI SPA N. Polizza 1/46978/65/78",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqp1diel001w109jusm31sn7,BMED Medica Group – Poliambulatorio - Punto prelievi esami del sangue - Ecografie - Radiologia RX -,Veneto,Montegalda,Centro medico,https://www.medicagroup.net/,https://www.medicagroup.net/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Generali,,,1764460800000,,https://www.medicagroup.net/,https://www.medicagroup.net/,"[V:PUB] Riferimenti assicurativi su pagina web ma PDF polizza RC non individuato — verifica manuale. — [FONTI: sito web (258 pagine: /, /modulistica) · PDF polizza letti 5/5 · Google Maps (sito e telefono struttura)] [Verifica: 2026-07-01 08:27]",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpl16e600fv109jspdwzswt,Bianalisi - Centro Medico Polesano,Veneto,Giacciano con Baruchella,Centro medico,https://bianalisi.it/struttura/bianalisi-centro-medico-polesano,https://bianalisi.it/struttura/bianalisi-centro-medico-polesano,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Generali Italia,,,1767139200000,,https://bianalisi.it/upload/document/info-societarie-bianalisi-lazio-arenula.pdf,https://bianalisi.it/upload/document/info-societarie-bianalisi-lazio-arenula.pdf,"[V:PUB] Polizza RC certificata da PDF: https://bianalisi.it/upload/document/info-societarie-bianalisi-lazio-arenula.pdf iale Capitale sociale i.v.: 10.400,00 Euro Assicurazione RC Polizza: Polizza RCT/O: Tipo CLAIMS MADE – N. 410039439 Compagnia Assicurativa: GENERALI Italia SPA Sede legale assicurazione: MOGLIANO VENETO Durata del Contratto: dal 31-12-2023 — [DOCS: https://bianalisi.it/upload/doc",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqozpaz0000m109j1vdvu2bh,Casa Di Cura 'Trieste',Veneto,Padova,Casa di cura accreditata (Min. Salute),https://www.trieste.com/,https://www.trieste.com/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Assicurazioni Generali,,,1661644800000,,https://www.trieste.com/,https://www.trieste.com/,"[V:PUB] Riferimenti assicurativi su pagina web ma PDF polizza RC non individuato — verifica manuale. — [FONTI: sito web (156 pagine: /, /citta/) · PDF polizza letti 6/6 · Google Maps (sito e telefono struttura)] [Verifica: 2026-06-29 10:57]",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqp9kvjr006z109jfjl37z54,Casa Soggiorno Bresciani - Fondazione Opera San Camillo,Veneto,Zimella,Casa di cura,http://www.operasancamillo.net/,http://www.operasancamillo.net/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Assicurazioni Generali,451031822,,,,https://www.operasancamillo.net/trasparenza-pni,https://www.operasancamillo.net/trasparenza-pni,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). D. Lgs. 196/03 “Codice Privacy” Legge 24/2017, c.d. “Legge Gelli-Bianco” recante “Disposizioni in materia di sicurezza delle cure e della persona assistita, nonché in materia di responsabilità professionale degli esercenti le professioni s — [FONTI: sito web (4 pagine, sezione Trasparenza letta: /, /area-riservata) · fon",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpqgkhg00j1109j3mf9phj3,Casa di Cura Park Villa Napoleon,Veneto,Preganziol,Ospedale,https://parkvillanapoleon.it/,https://parkvillanapoleon.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,AmTrust,,,,,https://parkvillanapoleon.it/wp-content/uploads/2024/02/assicurazione-nuova-sito.pdf,https://parkvillanapoleon.it/wp-content/uploads/2024/02/assicurazione-nuova-sito.pdf,[V:PUB] Polizza RC certificata da PDF: https://parkvillanapoleon.it/wp-content/uploads/2024/02/assicurazione-nuova-sito.pdf ASSICURAZIONI SPA presta a favore di Park Villa Napoleon la copertura assicurativa della responsabilità civile verso terzi e verso i prestatori d’opera in forza della polizza RCT/O n° RCI00010000300: Massimali assicurati: R.C.T. • Euro 5.00 — [DOCS: https://parkvillanapoleon.,snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
